0,1,2,3,4,5
1,-9.225622259418742,12122.9862508164,"(0, 0)","[   2.75229068   64.85749817   57.15000153 1464.19995117  144.25999451
   22.36933327  166.67554188    0.            0.            0.
    0.           -2.76247819   -2.28048939   -1.99734743   -2.70562531
   -2.32871075   48.16107905   45.86267344   46.84378511   45.58719997
   46.90652503   44.32790837  -31.66683898  -18.31478563   -4.25681384
   -8.73678632    4.74281816   11.56288341   11.09461345    6.35646271
    7.20224968]",[ 0.8795726 -1.        -1.        -1.        -1.       ]
1,-27.637545193496408,12403.548489952307,"(0, 0)","[   2.75229068   64.85749817   57.15000153 1464.19995117  144.25999451
   22.36933327  166.67554188    0.            0.            0.
    0.           -2.76247819   -2.28048939   -1.99734743   -2.70562531
   -2.32871075   48.16107905   45.86267344   46.84378511   45.58719997
   46.90652503   44.32790837  -31.66683898  -18.31478563   -4.25681384
   -8.73678632    4.74281816   11.56288341   11.09461345    6.35646271
    7.20224968]",[ 0.8795726 -1.        -1.        -1.        -1.       ]
0,1,2,3,4,5
1,-9.225622259418742,12403.548489952307,"(0, 0)","[ 2.75229068e+00  6.50350037e+01  5.72400017e+01  1.46130005e+03
  1.45960007e+02  2.24759998e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.49189450e+00
  4.10869260e-01  5.49930276e-01 -8.10849702e-01 -9.33260953e-02
  4.80029396e+01  4.96841728e+01  4.85653710e+01  4.91808838e+01
  4.99454584e+01 -6.21619942e-01  4.49483559e+01  2.65591583e+01
  4.40739957e+01  5.79754973e+01  4.80482577e+00  2.66221633e+00
  4.35992840e-01  4.24035267e+00  6.09072392e+00]",[ 0.85078543 -1.         -1.         -1.         -1.        ]
1,-27.637545193496408,12356.78811676299,"(0, 0)","[ 2.75229068e+00  6.50350037e+01  5.72400017e+01  1.46130005e+03
  1.45960007e+02  2.24759998e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.49189450e+00
  4.10869260e-01  5.49930276e-01 -8.10849702e-01 -9.33260953e-02
  4.80029396e+01  4.96841728e+01  4.85653710e+01  4.91808838e+01
  4.99454584e+01 -6.21619942e-01  4.49483559e+01  2.65591583e+01
  4.40739957e+01  5.79754973e+01  4.80482577e+00  2.66221633e+00
  4.35992840e-01  4.24035267e+00  6.09072392e+00]",[ 0.85078543 -1.         -1.         -1.         -1.        ]
0,1,2,3,4,5
1,-9.225622259418742,12356.78811676299,"(0, 0)","[ 2.75229068e+00  6.55500031e+01  5.68600006e+01  1.45550000e+03
  1.46110001e+02  2.30060005e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.12116068e-01
 -1.38258199e+00 -1.63700211e+00 -8.82526879e-01 -1.28923015e+00
  4.49611164e+01  4.62606233e+01  4.54122858e+01  4.46606269e+01
  4.52029888e+01 -3.39054503e+01 -1.84687245e+01 -2.60387505e+01
 -7.89042264e+01 -7.20848397e+01  1.71151606e+01  1.43800295e+01
  1.66308418e+01  2.27108347e+01  2.56726455e+01]",[ 1.         -0.76407945 -0.76407945 -0.76407945 -0.76407945]
1,-27.637545193496408,12308.358640334489,"(0, 0)","[ 2.75229068e+00  6.55500031e+01  5.68600006e+01  1.45550000e+03
  1.46110001e+02  2.30060005e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.12116068e-01
 -1.38258199e+00 -1.63700211e+00 -8.82526879e-01 -1.28923015e+00
  4.49611164e+01  4.62606233e+01  4.54122858e+01  4.46606269e+01
  4.52029888e+01 -3.39054503e+01 -1.84687245e+01 -2.60387505e+01
 -7.89042264e+01 -7.20848397e+01  1.71151606e+01  1.43800295e+01
  1.66308418e+01  2.27108347e+01  2.56726455e+01]",[ 1.         -0.76407945 -0.76407945 -0.76407945 -0.76407945]
0,1,2,3,4,5
1,-9.225622259418742,12308.358640334489,"(0, 0)","[ 2.75229068e+00  6.54899979e+01  5.67999992e+01  1.45209998e+03
  1.47070007e+02  2.33286667e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.39648234e+00
 -3.49685020e-01 -4.07892360e-01 -9.73551871e-01 -4.26086655e-01
  4.75396803e+01  4.79313927e+01  4.73630720e+01  4.86147341e+01
  4.96165678e+01 -7.27959028e+00  5.06051612e+01  2.39110187e+01
  4.36153392e+01  5.18463102e+01  1.66308418e+01  7.94255914e+00
  1.22238599e+01  5.52535883e+00  8.90998549e+00]",[ 1.        -0.8134952 -0.8134952 -0.8134952 -0.8134952]
1,-27.637545193496408,12258.257512417586,"(0, 0)","[ 2.75229068e+00  6.54899979e+01  5.67999992e+01  1.45209998e+03
  1.47070007e+02  2.33286667e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.39648234e+00
 -3.49685020e-01 -4.07892360e-01 -9.73551871e-01 -4.26086655e-01
  4.75396803e+01  4.79313927e+01  4.73630720e+01  4.86147341e+01
  4.96165678e+01 -7.27959028e+00  5.06051612e+01  2.39110187e+01
  4.36153392e+01  5.18463102e+01  1.66308418e+01  7.94255914e+00
  1.22238599e+01  5.52535883e+00  8.90998549e+00]",[ 1.        -0.8134952 -0.8134952 -0.8134952 -0.8134952]
0,1,2,3,4,5
1,-9.225622259418742,12258.257512417586,"(0, 0)","[ 2.75229068e+00  6.61175003e+01  5.71199989e+01  1.46169995e+03
  1.47309998e+02  2.30739994e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.00166798e+00
  2.55616474e+00  3.37335943e+00 -1.12100256e-01  1.19798494e+00
  4.48702198e+01  5.52174696e+01  5.41725612e+01  5.13120678e+01
  5.38527338e+01 -4.30430532e+01  2.40056133e+02  2.00790004e+02
  1.06476416e+02  1.98956434e+02  2.42826469e+01  1.55469812e+01
  1.40302780e+01  3.02903621e+00  9.62558458e+00]",[ 1.        -0.9272584 -0.9272584 -0.9272584 -0.9272584]
1,-27.637545193496408,12537.15064831431,"(0, 0)","[ 2.75229068e+00  6.61175003e+01  5.71199989e+01  1.46169995e+03
  1.47309998e+02  2.30739994e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.00166798e+00
  2.55616474e+00  3.37335943e+00 -1.12100256e-01  1.19798494e+00
  4.48702198e+01  5.52174696e+01  5.41725612e+01  5.13120678e+01
  5.38527338e+01 -4.30430532e+01  2.40056133e+02  2.00790004e+02
  1.06476416e+02  1.98956434e+02  2.42826469e+01  1.55469812e+01
  1.40302780e+01  3.02903621e+00  9.62558458e+00]",[ 1.        -0.9272584 -0.9272584 -0.9272584 -0.9272584]
0,1,2,3,4,5
1,-9.225622259418742,12537.15064831431,"(0, 0)","[   2.75229068   65.66000366   56.77000046 1471.80004883  148.05999756
   23.29000092  166.67554188    0.            0.            0.
    0.            3.7206957     5.69060024    5.75576562    4.5606801
    5.26094443   52.96108934   55.50476576   54.44674764   55.4335821
   55.80426252  149.1396075   156.90231974  141.24536117  189.14983554
  182.86723407    7.42839214   13.19012764   16.82001134   15.8704229
   16.30670295]",[ 0.1709953 -1.        -1.        -1.        -1.       ]
1,-27.637545193496408,12796.00435234396,"(0, 0)","[   2.75229068   65.66000366   56.77000046 1471.80004883  148.05999756
   23.29000092  166.67554188    0.            0.            0.
    0.            3.7206957     5.69060024    5.75576562    4.5606801
    5.26094443   52.96108934   55.50476576   54.44674764   55.4335821
   55.80426252  149.1396075   156.90231974  141.24536117  189.14983554
  182.86723407    7.42839214   13.19012764   16.82001134   15.8704229
   16.30670295]",[ 0.1709953 -1.        -1.        -1.        -1.       ]
0,1,2,3,4,5
1,-9.225622259418742,12796.00435234396,"(0, 0)","[   2.75229068   66.44000244   57.72000122 1467.30004883  149.97000122
   23.47800064  166.67554188    0.            0.            0.
    0.            5.89917551    7.19647505    7.61929759    6.49154435
    6.71095985   55.12324989   58.06111776   58.56092031   57.39121553
   56.47023687  120.61702404  136.35261296  136.13975558  158.73648422
  138.84402058   13.01466502   26.52051951   29.86558781   23.49859547
   25.49539861]",[ 0.9749796 -1.        -1.        -1.        -1.       ]
1,-27.637545193496408,12901.216466144535,"(0, 0)","[   2.75229068   66.44000244   57.72000122 1467.30004883  149.97000122
   23.47800064  166.67554188    0.            0.            0.
    0.            5.89917551    7.19647505    7.61929759    6.49154435
    6.71095985   55.12324989   58.06111776   58.56092031   57.39121553
   56.47023687  120.61702404  136.35261296  136.13975558  158.73648422
  138.84402058   13.01466502   26.52051951   29.86558781   23.49859547
   25.49539861]",[ 0.9749796 -1.        -1.        -1.        -1.       ]
0,1,2,3,4,5
1,-9.225622259418742,12901.216466144535,"(0, 0)","[   2.75229068   66.77500153   57.04999924 1470.90002441  150.33999634
   23.3326664   166.67554188    0.            0.            0.
    0.            7.80311165    6.94186389    5.73690785    7.74731923
    7.52358129   58.21129138   55.12829982   51.44637873   57.5610981
   57.01604194  122.99916872   71.9384601    28.83248341  107.63154713
   94.66276779   29.86558781   15.59026962    4.296131     27.09856722
   25.92114455]",[ 0.9964647 -1.        -1.        -1.        -1.       ]
1,-27.637545193496408,12952.986697300621,"(0, 0)","[   2.75229068   66.77500153   57.04999924 1470.90002441  150.33999634
   23.3326664   166.67554188    0.            0.            0.
    0.            7.80311165    6.94186389    5.73690785    7.74731923
    7.52358129   58.21129138   55.12829982   51.44637873   57.5610981
   57.01604194  122.99916872   71.9384601    28.83248341  107.63154713
   94.66276779   29.86558781   15.59026962    4.296131     27.09856722
   25.92114455]",[ 0.9964647 -1.        -1.        -1.        -1.       ]
0,1,2,3,4,5
1,-9.225622259418742,12952.986697300621,"(0, 0)","[ 2.75229068e+00  6.65725021e+01  5.52099991e+01  1.47330005e+03
  1.50389999e+02  2.39680004e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.62297488e+00
  1.74792127e+00  4.54177728e-01  3.64570053e+00  3.08258567e+00
  5.08979566e+01  4.74404143e+01  4.63463373e+01  5.06209738e+01
  5.18958557e+01  1.41199114e+01 -3.08054469e+01 -8.27463466e+01
  5.18039047e+00  9.36127131e+00  7.98885063e+00  1.74246513e+01
  2.45035644e+01  8.58962814e+00  4.10481224e+00]",[ 0.836419 -1.       -1.       -1.       -1.      ]
1,-27.637545193496408,13402.222648815128,"(0, 0)","[ 2.75229068e+00  6.65725021e+01  5.52099991e+01  1.47330005e+03
  1.50389999e+02  2.39680004e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.62297488e+00
  1.74792127e+00  4.54177728e-01  3.64570053e+00  3.08258567e+00
  5.08979566e+01  4.74404143e+01  4.63463373e+01  5.06209738e+01
  5.18958557e+01  1.41199114e+01 -3.08054469e+01 -8.27463466e+01
  5.18039047e+00  9.36127131e+00  7.98885063e+00  1.74246513e+01
  2.45035644e+01  8.58962814e+00  4.10481224e+00]",[ 0.836419 -1.       -1.       -1.       -1.      ]
0,1,2,3,4,5
1,-9.225622259418742,13402.222648815128,"(0, 0)","[ 2.75229068e+00  6.57975006e+01  5.71100006e+01  1.47330005e+03
  1.49619995e+02  2.34813328e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.44900502e-01
 -3.69492498e+00 -4.66936692e+00 -1.79551848e+00 -2.68354719e+00
  4.54887601e+01  4.28566209e+01  4.18185447e+01  4.49180923e+01
  4.45060733e+01 -1.00769092e+02 -1.34832536e+02 -1.60221431e+02
 -1.03571528e+02 -1.33900492e+02  2.94940851e+01  2.71470477e+01
  3.09615597e+01  2.93222156e+01  3.80014424e+01]",[ 1.        -0.6086831 -0.6086831 -0.6086831 -0.6086831]
1,-27.637545193496408,13746.24648652906,"(0, 0)","[ 2.75229068e+00  6.57975006e+01  5.71100006e+01  1.47330005e+03
  1.49619995e+02  2.34813328e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.44900502e-01
 -3.69492498e+00 -4.66936692e+00 -1.79551848e+00 -2.68354719e+00
  4.54887601e+01  4.28566209e+01  4.18185447e+01  4.49180923e+01
  4.45060733e+01 -1.00769092e+02 -1.34832536e+02 -1.60221431e+02
 -1.03571528e+02 -1.33900492e+02  2.94940851e+01  2.71470477e+01
  3.09615597e+01  2.93222156e+01  3.80014424e+01]",[ 1.        -0.6086831 -0.6086831 -0.6086831 -0.6086831]
0,1,2,3,4,5
1,-9.225622259418742,13746.24648652906,"(0, 0)","[   2.75229068   65.50250244   58.58000183 1463.09997559  149.47999573
   23.65533257  166.67554188    0.            0.            0.
    0.           -4.99350986   -4.20493626   -4.89851791   -5.15626049
   -4.75116452   44.22571958   48.30287906   42.63174205   44.43699456
   47.29033238 -145.76135181  -60.7966881  -123.54823057 -130.60616066
  -86.2749361    28.12706221    5.5043685    28.18328175   23.55331678
   10.86220727]",[ 0.83575237 -1.         -1.         -1.         -1.        ]
1,-27.637545193496408,14172.102251448909,"(0, 0)","[   2.75229068   65.50250244   58.58000183 1463.09997559  149.47999573
   23.65533257  166.67554188    0.            0.            0.
    0.           -4.99350986   -4.20493626   -4.89851791   -5.15626049
   -4.75116452   44.22571958   48.30287906   42.63174205   44.43699456
   47.29033238 -145.76135181  -60.7966881  -123.54823057 -130.60616066
  -86.2749361    28.12706221    5.5043685    28.18328175   23.55331678
   10.86220727]",[ 0.83575237 -1.         -1.         -1.         -1.        ]
0,1,2,3,4,5
1,-9.225622259418742,14172.102251448909,"(0, 0)","[   2.75229068   65.44499969   57.77000046 1463.09997559  149.58999634
   22.20266724  166.67554188    0.            0.            0.
    0.           -5.36775153   -7.31443115   -7.7462632    -6.21985449
   -6.86762907   42.74084875   40.0875083    39.36376025   40.37826724
   40.16337496 -124.65822129 -129.86617407 -126.86755486 -138.52303071
 -139.59334978   30.45779064   41.18283394   42.58733772   37.59034519
   39.80529351]",[ 1.         -0.97856885 -0.97856885 -0.97856885 -0.97856885]
1,-27.637545193496408,13949.98920467504,"(0, 0)","[   2.75229068   65.44499969   57.77000046 1463.09997559  149.58999634
   22.20266724  166.67554188    0.            0.            0.
    0.           -5.36775153   -7.31443115   -7.7462632    -6.21985449
   -6.86762907   42.74084875   40.0875083    39.36376025   40.37826724
   40.16337496 -124.65822129 -129.86617407 -126.86755486 -138.52303071
 -139.59334978   30.45779064   41.18283394   42.58733772   37.59034519
   39.80529351]",[ 1.         -0.97856885 -0.97856885 -0.97856885 -0.97856885]
0,1,2,3,4,5
1,-9.225622259418742,13949.98920467504,"(0, 0)","[   2.75229068   66.59249878   58.00999832 1456.59997559  151.22999573
   22.42266655  166.67554188    0.            0.            0.
    0.           -8.27551893   -8.85750021   -8.95819141   -8.43393285
   -8.70603549   38.15874688   38.03443801   37.66134874   39.2741198
   38.19975697 -118.11945079 -113.21860786 -111.57031767 -116.35910996
 -121.7122953    31.10906578   35.26904856   38.69515203   32.95792935
   36.21857567]",[ 1.         -0.91520447 -0.91520447 -0.91520447 -0.91520447]
1,-27.637545193496408,14262.282243099959,"(0, 0)","[   2.75229068   66.59249878   58.00999832 1456.59997559  151.22999573
   22.42266655  166.67554188    0.            0.            0.
    0.           -8.27551893   -8.85750021   -8.95819141   -8.43393285
   -8.70603549   38.15874688   38.03443801   37.66134874   39.2741198
   38.19975697 -118.11945079 -113.21860786 -111.57031767 -116.35910996
 -121.7122953    31.10906578   35.26904856   38.69515203   32.95792935
   36.21857567]",[ 1.         -0.91520447 -0.91520447 -0.91520447 -0.91520447]
0,1,2,3,4,5
1,-9.225622259418742,14262.282243099959,"(0, 0)","[   2.75229068   66.07250214   58.40999985 1459.80004883  152.02999878
   21.9279995   166.67554188    0.            0.            0.
    0.           -8.56325469   -8.02953518   -6.82918119   -8.4410313
   -8.61603019   40.37254528   41.73609328   45.79654664   39.02736966
   37.36777271  -98.50446734  -83.46037949  -28.8958319  -103.85482586
 -107.60013072   36.98361798   36.19877307    9.34303256   37.48153913
   40.13618926]",[ 0.6998187 -1.        -1.        -1.        -1.       ]
1,-27.637545193496408,14160.41088402697,"(0, 0)","[   2.75229068   66.07250214   58.40999985 1459.80004883  152.02999878
   21.9279995   166.67554188    0.            0.            0.
    0.           -8.56325469   -8.02953518   -6.82918119   -8.4410313
   -8.61603019   40.37254528   41.73609328   45.79654664   39.02736966
   37.36777271  -98.50446734  -83.46037949  -28.8958319  -103.85482586
 -107.60013072   36.98361798   36.19877307    9.34303256   37.48153913
   40.13618926]",[ 0.6998187 -1.        -1.        -1.        -1.       ]
0,1,2,3,4,5
1,-9.225622259418742,14160.41088402697,"(0, 0)","[ 2.75229068e+00  6.69599991e+01  5.81100006e+01  1.45340002e+03
  1.52320007e+02  2.20860004e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.78538104e+00
  0.00000000e+00 -4.90601246e-03 -5.09390964e+00 -5.49524692e+00
  4.59497298e+01  0.00000000e+00  0.00000000e+00  4.49597873e+01
  4.02844470e+01 -2.54451532e+01  6.66666667e+01  6.66666667e+01
 -2.24640562e+01 -9.56208503e+01  1.12248969e+01  1.00000000e+02
  1.00000000e+02  1.12248969e+01  3.41424758e+01]",[ 1.        -0.7693195 -0.7693195 -0.7693195 -0.7693195]
1,-27.637545193496408,14350.793131511826,"(0, 0)","[ 2.75229068e+00  6.69599991e+01  5.81100006e+01  1.45340002e+03
  1.52320007e+02  2.20860004e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.78538104e+00
  0.00000000e+00 -4.90601246e-03 -5.09390964e+00 -5.49524692e+00
  4.59497298e+01  0.00000000e+00  0.00000000e+00  4.49597873e+01
  4.02844470e+01 -2.54451532e+01  6.66666667e+01  6.66666667e+01
 -2.24640562e+01 -9.56208503e+01  1.12248969e+01  1.00000000e+02
  1.00000000e+02  1.12248969e+01  3.41424758e+01]",[ 1.        -0.7693195 -0.7693195 -0.7693195 -0.7693195]
0,1,2,3,4,5
1,-9.225622259418742,14350.793131511826,"(0, 0)","[ 2.75229068e+00  6.68125000e+01  5.51699982e+01  1.46559998e+03
  1.51380005e+02  2.19960003e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.16883002e-02
  6.78762057e-02  8.53167733e-02 -9.76889445e-03  4.40851843e-02
  0.00000000e+00  7.25149639e+01  7.35631770e+01  2.59008397e+01
  8.00316950e+01 -1.00000000e+02  1.18137696e+02  9.18114043e+01
 -3.22727154e+01  1.61635933e+02  5.41296667e+01  4.74777311e+01
  4.74777311e+01  5.41296667e+01  4.42527439e+01]",[ 0.9292066 -1.        -1.        -1.        -1.       ]
1,-27.637545193496408,14936.9694478667,"(0, 0)","[ 2.75229068e+00  6.68125000e+01  5.51699982e+01  1.46559998e+03
  1.51380005e+02  2.19960003e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.16883002e-02
  6.78762057e-02  8.53167733e-02 -9.76889445e-03  4.40851843e-02
  0.00000000e+00  7.25149639e+01  7.35631770e+01  2.59008397e+01
  8.00316950e+01 -1.00000000e+02  1.18137696e+02  9.18114043e+01
 -3.22727154e+01  1.61635933e+02  5.41296667e+01  4.74777311e+01
  4.74777311e+01  5.41296667e+01  4.42527439e+01]",[ 0.9292066 -1.        -1.        -1.        -1.       ]
0,1,2,3,4,5
1,-9.225622259418742,14936.9694478667,"(0, 0)","[2.75229068e+00 6.60400009e+01 5.59599991e+01 1.46230005e+03
 1.49550003e+02 2.23246670e+01 1.66675542e+02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.05627036e-01
 1.63903800e-01 1.78004947e-01 1.12362233e-01 1.28691677e-01
 7.62250608e+01 7.95142223e+01 7.46016912e+01 7.21005181e+01
 7.51838536e+01 1.03087935e+02 1.12359326e+02 1.08736338e+02
 7.71851826e+01 8.89771923e+01 5.92864967e+01 6.84794034e+01
 7.12412963e+01 5.92864967e+01 6.46274260e+01]",[ 1.         -0.62815034 -0.62815034 -0.62815034 -0.62815034]
1,-27.637545193496408,14825.078372860175,"(0, 0)","[2.75229068e+00 6.60400009e+01 5.59599991e+01 1.46230005e+03
 1.49550003e+02 2.23246670e+01 1.66675542e+02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.05627036e-01
 1.63903800e-01 1.78004947e-01 1.12362233e-01 1.28691677e-01
 7.62250608e+01 7.95142223e+01 7.46016912e+01 7.21005181e+01
 7.51838536e+01 1.03087935e+02 1.12359326e+02 1.08736338e+02
 7.71851826e+01 8.89771923e+01 5.92864967e+01 6.84794034e+01
 7.12412963e+01 5.92864967e+01 6.46274260e+01]",[ 1.         -0.62815034 -0.62815034 -0.62815034 -0.62815034]
0,1,2,3,4,5
1,-9.225622259418742,14825.078372860175,"(0, 0)","[2.75229068e+00 6.48625031e+01 5.60999985e+01 1.47819995e+03
 1.49309998e+02 2.24133339e+01 1.66675542e+02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.06625540e-01
 2.36365961e-01 1.87588107e-01 2.31314868e-01 2.51849028e-01
 7.76125292e+01 6.82759956e+01 5.84976425e+01 7.83623064e+01
 7.89449490e+01 1.03233089e+02 7.36539097e+01 3.08744481e+01
 1.22687397e+02 1.19250356e+02 6.58741368e+01 4.54950672e+01
 2.48742953e+01 7.18614652e+01 7.36817611e+01]",[ 0.99646246 -1.         -1.         -1.         -1.        ]
