0,1,2,3,4
0,1,2,3,4
-0.4711896325225098,-14316.39077145731,"(0,)","[ 3.02639327e+01  9.20400000e+01  5.76700000e+01  1.22700000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01 -1.06713070e+00
 -1.10809604e+00 -5.74404652e-01  3.92048953e+01  3.73947628e+01
  4.18599440e+01 -1.66625898e+02 -2.33105561e+02 -1.90595908e+02
  3.33950037e+01  4.89539075e+01  3.03847763e+01]",[-1.         0.6955632  0.6955632]
0,1,2,3,4
-0.4711896325225098,-14342.769573470709,"(0,)","[ 3.02639327e+01  9.35900000e+01  5.79000000e+01  1.23890000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01 -1.14192443e+00
 -1.33638325e+00 -9.67133354e-01  4.22710239e+01  3.80631064e+01
  4.33765892e+01 -1.33174856e+02 -2.08775371e+02 -1.70037431e+02
  2.71804949e+01  4.97212055e+01  3.03847763e+01]",[-0.6886228  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-14403.415578755496,"(0,)","[ 3.02639327e+01  9.44000000e+01  5.96300000e+01  1.26990000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01 -1.12289473e+00
 -1.36200561e+00 -1.01651187e+00  4.38032042e+01  4.28134455e+01
  4.70956872e+01 -9.73893354e+01 -1.48382573e+02 -9.31180536e+01
  1.85656032e+01  3.64449193e+01  1.72556021e+01]",[-1.        0.803544  0.803544]
0,1,2,3,4
-0.4711896325225098,-14420.376816400645,"(0,)","[ 3.02639327e+01  9.56000000e+01  6.07600000e+01  1.29870000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01 -9.99462412e-01
 -1.27641623e+00 -8.13870973e-01  4.59997064e+01  4.56310604e+01
  5.02369388e+01 -6.26421933e+01 -1.03139184e+02 -6.53367153e+00
  7.85972846e+00  2.49289756e+01  5.86073834e+00]",[-1.          0.81684417  0.81684417]
0,1,2,3,4
-0.4711896325225098,-14466.793484291193,"(0,)","[ 3.02639327e+01  9.58900000e+01  6.06900000e+01  1.29690000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01 -8.68232389e-01
 -1.20039701e+00 -6.60190828e-01  4.65222628e+01  4.54874381e+01
  5.00448182e+01 -4.22023103e+01 -7.23409940e+01  1.69096848e+01
  2.23806634e+00  1.73387441e+01  3.87573925e+00]",[-1.          0.86410266  0.86410266]
0,1,2,3,4
-0.4711896325225098,-14591.890529724715,"(0,)","[ 3.02639327e+01  9.49900000e+01  5.91500000e+01  1.26970000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01 -8.27317329e-01
 -1.25000706e+00 -7.49242671e-01  4.51204870e+01  4.24468807e+01
  4.72218037e+01 -7.69762585e+01 -1.07085344e+02 -5.10070633e+01
  8.61179688e+00  2.73361278e+01  1.32372329e+01]",[-0.27535337  1.          1.        ]
0,1,2,3,4
-0.4711896325225098,-14591.416813501475,"(0,)","[ 3.02639327e+01  9.55300000e+01  5.94800000e+01  1.26960000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01 -7.42756330e-01
 -1.24830545e+00 -8.11271976e-01  4.61280106e+01  4.32872285e+01
  4.72116749e+01 -6.49801731e+01 -1.07881578e+02 -9.31305251e+01
  6.39581476e+00  3.12555169e+01  2.18259658e+01]",[-1.         0.8692088  0.8692088]
0,1,2,3,4
-0.4711896325225098,-14544.19617728865,"(0,)","[ 3.02639327e+01  9.59400000e+01  5.98100000e+01  1.27170000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01 -6.35333823e-01
 -1.20642179e+00 -8.33873033e-01  4.68937900e+01  4.41311139e+01
  4.74565117e+01 -3.27220985e+01 -8.25047861e+01 -5.82511465e+01
  6.07633404e-01  2.51581385e+01  1.78105478e+01]",[-0.8394151  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-14500.547156974433,"(0,)","[ 3.02639327e+01  9.66800000e+01  6.14900000e+01  1.30090000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01 -4.84899279e-01
 -1.02584147e+00 -6.09143115e-01  4.82668228e+01  4.81911089e+01
  5.07427263e+01 -1.13524384e+01 -4.10988403e+01  7.76800198e+00
  3.75196446e+00  1.32514225e+01  7.70568855e+00]",[-0.528505  1.        1.      ]
0,1,2,3,4
-0.4711896325225098,-14490.77022525942,"(0,)","[ 3.02639327e+01  9.69800000e+01  6.21600000e+01  1.32040000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01 -3.37579916e-01
 -8.19223362e-01 -2.70575308e-01  4.88217472e+01  4.96991716e+01
  5.27828289e+01  1.43243593e+01 -1.15452831e+01  8.16774246e+01
  9.70259754e+00  5.95549327e+00  3.11679663e+00]",[-1.          0.87882495  0.87882495]
0,1,2,3,4
-0.4711896325225098,-14531.12529132044,"(0,)","[ 3.02639327e+01  9.74200000e+01  6.30000000e+01  1.30810000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01 -1.83211982e-01
 -5.80998655e-01 -1.00351809e-01  4.96413314e+01  5.15290587e+01
  5.13938784e+01  3.07373985e+01  1.61441490e+01  5.89522738e+01
  1.00935126e+01  9.45263031e-01  1.28411492e+00]",[-0.755965  1.        1.      ]
0,1,2,3,4
-0.4711896325225098,-14505.76566209471,"(0,)","[ 3.02639327e+01  9.68700000e+01  6.31000000e+01  1.30110000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01 -1.04055202e-01
 -3.79757091e-01 -2.16826658e-02  4.86342067e+01  5.17452475e+01
  5.06098259e+01  2.37158574e+01  2.12255951e+01  2.56441249e+01
  7.31246097e+00  1.10354388e+00  2.49945486e+00]",[-1.         0.9151534  0.9151534]
0,1,2,3,4
-0.4711896325225098,-14525.055408820268,"(0,)","[ 3.02639327e+01  9.87900000e+01  6.36100000e+01  1.31550000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  1.12310425e-01
 -1.77077722e-01  1.55071594e-01  5.21406621e+01  5.28546374e+01
  5.21628797e+01  7.88682296e+01  4.59721728e+01  4.95945392e+01
  1.77791407e+01  6.30490544e+00  2.98705098e-01]",[-1.         0.8152888  0.8152888]
0,1,2,3,4
-0.4711896325225098,-14555.558324905987,"(0,)","[ 3.02639327e+01  9.87800000e+01  6.37800000e+01  1.32390000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  2.79750043e-01
 -2.70411122e-03  3.58795625e-01  5.21214916e+01  5.32254510e+01
  5.30536944e+01  9.52944476e+01  5.31695818e+01  7.51598370e+01
  2.00457699e+01  7.18795218e+00  3.20733618e+00]",[-1.         0.8261192  0.8261192]
0,1,2,3,4
-0.4711896325225098,-14544.832778188344,"(0,)","[ 3.02639327e+01  9.98300000e+01  6.39900000e+01  1.33430000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  4.91507577e-01
  1.50696343e-01  5.97282594e-01  5.39601584e+01  5.36909049e+01
  5.41473096e+01  1.16926575e+02  6.20468353e+01  9.73527260e+01
  2.58928455e+01  7.27287895e+00  7.91901791e+00]",[-0.4208328  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-14536.426134690399,"(0,)","[ 3.02639327e+01  9.98700000e+01  6.41600000e+01  1.34660000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  6.55004135e-01
  2.82725800e-01  8.75444378e-01  5.40297302e+01  5.40736257e+01
  5.54179372e+01  1.24327966e+02  6.89796009e+01  1.27179264e+02
  2.58928455e+01  7.72417539e+00  1.48382357e+01]",[-0.6134852  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-14545.124911436194,"(0,)","[ 3.02639327e+01  9.99600000e+01  6.44800000e+01  1.34720000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  7.82814781e-01
  4.08472802e-01  1.08818715e+00  5.41908532e+01  5.48010181e+01
  5.54801924e+01  1.34027753e+02  8.60981783e+01  1.28891712e+02
  2.91730646e+01  1.34009604e+01  1.48382357e+01]",[-1.          0.81017786  0.81017786]
0,1,2,3,4
-0.4711896325225098,-14524.582868990059,"(0,)","[ 3.02639327e+01  9.94300000e+01  6.34300000e+01  1.33530000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  8.31751159e-01
  4.18576888e-01  1.14753619e+00  5.30579633e+01  5.20051571e+01
  5.39349203e+01  1.23059219e+02  6.56340774e+01  1.03508381e+02
  2.16054831e+01  6.50791363e+00  9.50313789e+00]",[-0.8954145  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-14537.240146717186,"(0,)","[ 3.02639327e+01  9.86600000e+01  6.42800000e+01  1.33470000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  7.99188479e-01
  4.89529356e-01  1.17617107e+00  5.14416891e+01  5.39717058e+01
  5.38566793e+01  8.15652163e+01  8.77023894e+01  6.60859191e+01
  1.20911442e+01  6.50791363e+00  2.31286714e+00]",[-1.         0.7251472  0.7251472]
0,1,2,3,4
-0.4711896325225098,-14542.901734658832,"(0,)","[ 3.02639327e+01  9.73400000e+01  6.43300000e+01  1.32940000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  6.59269701e-01
  5.43528818e-01  1.14292294e+00  4.88051363e+01  5.40861854e+01
  5.31520960e+01  4.19281665e+01  1.01507262e+02  7.34255783e+01
  1.82702339e+00  7.33837625e+00  2.31286714e+00]",[-1.         0.7731574  0.7731574]
0,1,2,3,4
-0.4711896325225098,-14531.83884671604,"(0,)","[ 3.02639327e+01  9.66700000e+01  6.43700000e+01  1.34850000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  4.88686389e-01
  5.82832911e-01  1.25621375e+00  4.75261152e+01  5.41804973e+01
  5.53307210e+01  1.55084146e+01  1.02288804e+02  1.00016928e+02
  6.30071395e+00  8.74640742e+00  5.58278078e+00]",[-0.6006496  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-14512.964780720824,"(0,)","[ 3.02639327e+01  1.02950000e+02  6.45900000e+01  1.35960000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  8.50438080e-01
  6.24534604e-01  1.41920553e+00  5.81584380e+01  5.47098112e+01
  5.65456162e+01  2.41816339e+02  1.05645133e+02  1.61119236e+02
  3.44457083e+01  1.29865802e+01  2.27046900e+01]",[-1.          0.95125574  0.95125574]
0,1,2,3,4
-0.4711896325225098,-14528.321223982924,"(0,)","[ 3.02639327e+01  1.04340000e+02  6.47900000e+01  1.33010000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  1.23505336e+00
  6.66044082e-01  1.29540473e+00  6.00135747e+01  5.51965599e+01
  5.26116209e+01  2.26343516e+02  9.95416328e+01  7.46484384e+01
  3.48640366e+01  1.09378701e+01  7.94502859e+00]",[-0.7438883  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-14533.227134725208,"(0,)","[ 3.02639327e+01  1.04210000e+02  6.44600000e+01  1.33660000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  1.51194506e+00
  6.64650721e-01  1.23549921e+00  5.97572383e+01  5.42022422e+01
  5.33513766e+01  2.00641239e+02  8.76293301e+01  5.78217277e+01
  3.53053509e+01  1.09378701e+01  6.85800513e+00]",[-1.        0.821585  0.821585]
0,1,2,3,4
-0.4711896325225098,-14543.650175913925,"(0,)","[ 3.02639327e+01  1.06050000e+02  6.41300000e+01  1.33210000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  1.85843349e+00
  6.29659903e-01  1.13858748e+00  6.21258891e+01  5.32106458e+01
  5.27615070e+01  2.06340128e+02  7.53611748e+01  5.76987709e+01
  4.20236841e+01  7.70586770e+00  8.55119801e+00]",[-0.7173814  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-14526.809230467434,"(0,)","[ 3.02639327e+01  1.04480000e+02  6.34700000e+01  1.31600000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  1.98347789e+00
  5.42420260e-01  9.21251083e-01  5.90576143e+01  5.12700517e+01
  5.06873269e+01  1.65587514e+02  4.91083249e+01  2.74514249e+01
  3.80954258e+01  3.20372403e+00  2.30945777e+00]",[-0.8377143  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-14512.700111075992,"(0,)","[ 3.02639327e+01  1.05790000e+02  6.38300000e+01  1.31870000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  2.16334484e+00
  4.96606634e-01  7.62013154e-01  6.07316296e+01  5.22526306e+01
  5.10213659e+01  1.59928360e+02  5.14636583e+01  2.42184484e+01
  3.80954258e+01  3.20372403e+00  2.30945777e+00]",[-0.7473687  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-14524.246734615917,"(0,)","[ 3.02639327e+01  1.05870000e+02  6.39400000e+01  1.31210000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  2.28599450e+00
  4.63828362e-01  5.75920610e-01  6.08327994e+01  5.25550260e+01
  5.01621192e+01  1.48041305e+02  5.05061093e+01  1.47900933e+01
  3.88496522e+01  3.20372403e+00  8.98055885e-01]",[-0.76290476  1.          1.        ]
0,1,2,3,4
-0.4711896325225098,-14515.252346524354,"(0,)","[ 3.02639327e+01  1.07480000e+02  6.55200000e+01  1.31730000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  2.48446936e+00
  5.58901471e-01  4.65039892e-01  6.28266766e+01  5.66358185e+01
  5.08369383e+01  1.57377088e+02  9.41667940e+01  2.05030418e+01
  4.60902430e+01  1.90639695e+01  8.98055885e-01]",[-1.          0.97945833  0.97945833]
0,1,2,3,4
-0.4711896325225098,-14480.185656210539,"(0,)","[ 3.02639327e+01  1.08370000e+02  6.58300000e+01  1.32190000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  2.68265373e+00
  6.51749048e-01  4.09563091e-01  6.38782322e+01  5.73798598e+01
  5.14386607e+01  1.56390243e+02  1.12908290e+02  3.22019898e+01
  4.89119176e+01  2.46193105e+01  1.79993470e+00]",[-1.         0.5214306  0.5214306]
0,1,2,3,4
-0.4711896325225098,-14439.48274411833,"(0,)","[ 3.02639327e+01  1.08810000e+02  6.53900000e+01  1.32620000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  2.84245454e+00
  6.81965821e-01  3.95732969e-01  6.43933633e+01  5.59698116e+01
  5.20066914e+01  1.51296807e+02  9.93740253e+01  3.71407269e+01
  5.10788352e+01  1.76646789e+01  2.01959439e+00]",[-1.         0.9949511  0.9949511]
0,1,2,3,4
-0.4711896325225098,-14423.35216949856,"(0,)","[ 3.02639327e+01  1.08000000e+02  6.47400000e+01  1.32280000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  2.87064657e+00
  6.46016388e-01  3.53265119e-01  6.26907813e+01  5.39439887e+01
  5.15138143e+01  1.29998358e+02  7.66337256e+01  2.92683431e+01
  4.81330332e+01  8.85681005e+00  5.08351639e+00]",[-0.8798894  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-14446.6328330723,"(0,)","[ 3.02639327e+01  1.07930000e+02  6.54800000e+01  1.33000000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  2.85443639e+00
  6.69520208e-01  3.73402672e-01  6.25429448e+01  5.58269718e+01
  5.24999803e+01  1.18169244e+02  9.36822842e+01  4.13278687e+01
  4.82624381e+01  1.07925958e+01  5.25945677e+00]",[-1.         0.9484653  0.9484653]
0,1,2,3,4
-0.4711896325225098,-14487.645243224259,"(0,)","[ 3.02639327e+01  1.08180000e+02  6.53800000e+01  1.33100000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  2.82914992e+00
  6.72327813e-01  3.92901863e-01  6.28664709e+01  5.55097079e+01
  5.26383845e+01  1.06762878e+02  9.15010156e+01  4.69869356e+01
  4.73455056e+01  1.07925958e+01  6.61639368e+00]",[-0.9287515  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-14508.632851966973,"(0,)","[ 3.02639327e+01  1.09480000e+02  6.56300000e+01  1.34660000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  2.88080128e+00
  6.86808668e-01  5.28145938e-01  6.45151831e+01  5.61541272e+01
  5.47654159e+01  1.11379217e+02  1.04848067e+02  9.34489527e+01
  5.23008640e+01  1.47989305e+01  1.39244896e+01]",[-1.         0.8813155  0.8813155]
0,1,2,3,4
-0.4711896325225098,-14531.01198094761,"(0,)","[ 3.02639327e+01  1.09380000e+02  6.53000000e+01  1.35000000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  2.88046201e+00
  6.64002402e-01  6.55210145e-01  6.42880456e+01  5.50650062e+01
  5.52188562e+01  1.11886737e+02  9.64831665e+01  9.62841146e+01
  5.51322190e+01  1.47989305e+01  1.51463658e+01]",[-1.         0.8804956  0.8804956]
0,1,2,3,4
-0.4711896325225098,-14545.153068396206,"(0,)","[ 3.02639327e+01  1.09220000e+02  6.56800000e+01  1.34720000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  2.83460688e+00
  6.68880656e-01  7.24958910e-01  6.39155880e+01  5.60797403e+01
  5.47512867e+01  9.61973125e+01  1.03408809e+02  9.73897015e+01
  4.36402654e+01  1.12982384e+01  1.51463658e+01]",[-1.          0.93735486  0.93735486]
0,1,2,3,4
-0.4711896325225098,-14588.507219573612,"(0,)","[ 3.02639327e+01  1.09080000e+02  6.56300000e+01  1.35000000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  2.75520920e+00
  6.61091475e-01  7.93679920e-01  6.35821515e+01  5.59078900e+01
  5.51442035e+01  9.48455824e+01  1.04112634e+02  1.22818188e+02
  4.47959389e+01  1.12982384e+01  2.10608880e+01]",[-0.22466171  1.          1.        ]
0,1,2,3,4
-0.4711896325225098,-14615.443537053223,"(0,)","[ 3.02639327e+01  1.09360000e+02  6.55300000e+01  1.34440000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  2.68394083e+00
  6.39477825e-01  7.93804017e-01  6.39710278e+01  5.55556603e+01
  5.41709761e+01  8.86042046e+01  8.76313969e+01  7.64992278e+01
  3.62273311e+01  7.31288574e+00  1.49674130e+01]",[-0.5057875  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-14626.737649115677,"(0,)","[ 3.02639327e+01  1.08510000e+02  6.53600000e+01  1.34990000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  2.52971130e+00
  6.01695305e-01  8.28729689e-01  6.18954452e+01  5.49468697e+01
  5.49782753e+01  7.42464113e+01  7.03117540e+01  9.31277641e+01
  2.98786768e+01  5.12701660e+00  1.91894187e+01]",[-1.         0.9297154  0.9297154]
0,1,2,3,4
-0.4711896325225098,-14647.770483061428,"(0,)","[ 3.02639327e+01  1.08850000e+02  6.56800000e+01  1.34140000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  2.40717008e+00
  5.90763753e-01  7.78842626e-01  6.24002516e+01  5.58881505e+01
  5.34723525e+01  7.69883681e+01  1.16583751e+02  8.03435653e+01
  3.13538726e+01  1.72483812e+01  2.34351248e+01]",[-1.         0.9215848  0.9215848]
0,1,2,3,4
-0.4711896325225098,-14650.38465031063,"(0,)","[ 3.02639327e+01  1.08030000e+02  6.51600000e+01  1.33290000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  2.21831677e+00
  5.33985316e-01  6.63075353e-01  6.04037481e+01  5.39918842e+01
  5.19989235e+01  6.09486544e+01  7.06504747e+01  1.35771157e+01
  2.08531878e+01  5.03551367e+00  1.80243530e+01]",[-1.         0.8534021  0.8534021]
0,1,2,3,4
-0.4711896325225098,-14649.610646983738,"(0,)","[ 3.02639327e+01  1.07570000e+02  6.50000000e+01  1.32980000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  2.00837965e+00
  4.70651950e-01  5.40088739e-01  5.93026523e+01  5.34150078e+01
  5.14639051e+01  4.39130243e+01  2.21817466e+01 -4.06342865e+01
  9.81307381e+00  8.55506999e-02  1.20515897e+01]",[-1.         0.9997018  0.9997018]
0,1,2,3,4
-0.4711896325225098,-14677.491043492908,"(0,)","[ 3.02639327e+01  1.06940000e+02  6.47900000e+01  1.32230000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  1.77075507e+00
  3.98916099e-01  3.77747788e-01  5.78096264e+01  5.26511981e+01
  5.01719189e+01  3.49908125e+01  1.52769903e+01 -5.52864940e+01
  5.98376652e+00  5.67789456e+00  1.74127828e+01]",[-0.9912623  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-14672.121561309452,"(0,)","[ 3.02639327e+01  1.06820000e+02  6.55200000e+01  1.32900000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  1.55482977e+00
  3.96400363e-01  2.99700060e-01  5.75242565e+01  5.49668891e+01
  5.13017291e+01  2.75052378e+01  5.62491849e+01 -3.96471634e+01
  5.77064697e+00  1.02287284e+01  1.74127828e+01]",[-1.         0.7081696  0.7081696]
0,1,2,3,4
-0.4711896325225098,-14680.201906820888,"(0,)","[ 3.02639327e+01  1.06000000e+02  6.54500000e+01  1.30810000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  1.30252557e+00
  3.84327916e-01  6.84125229e-02  5.55846278e+01  5.47015084e+01
  4.78039691e+01  5.12365712e+00  6.78936824e+01 -1.17664016e+02
  2.50719807e+00  1.34183489e+01  2.41359624e+00]",[-1.         0.9915566  0.9915566]
0,1,2,3,4
-0.4711896325225098,-14664.30460669672,"(0,)","[ 3.02639327e+01  1.06100000e+02  6.55800000e+01  1.29450000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  1.09798494e+00
  3.80860012e-01 -2.22065320e-01  5.57727616e+01  5.51178126e+01
  4.57062401e+01  3.08851198e+00  5.18386276e+01 -2.16090239e+02
  1.75398587e+00  8.57300017e+00  9.22639083e+00]",[-0.3296756  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-14643.853842493649,"(0,)","[ 3.02639327e+01  1.06730000e+02  6.48600000e+01  1.29900000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  9.75476081e-01
  3.16366810e-01 -4.11219581e-01  5.69608826e+01  5.23607580e+01
  4.65096875e+01  5.14205332e+00  1.75013511e-01 -2.12291870e+02
  8.10681370e-01  6.86982751e-02  1.44884672e+01]",[-1.          0.76277876  0.76277876]
0,1,2,3,4
-0.4711896325225098,-14656.07576372301,"(0,)","[ 3.02639327e+01  1.07730000e+02  6.51900000e+01  1.31160000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  9.48148897e-01
  2.88557415e-01 -4.54218279e-01  5.87792011e+01  5.34644377e+01
  4.87082378e+01  3.23106899e+01  2.94165836e+01 -1.02664363e+02
  1.30307500e+01  4.07347005e-01  7.32159119e-01]",[-0.86095846  1.          1.        ]
0,1,2,3,4
-0.4711896325225098,-14663.991036280746,"(0,)","[ 3.02639327e+01  1.07700000e+02  6.57600000e+01  1.32990000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  9.13540432e-01
  3.08951109e-01 -3.36747536e-01  5.87022339e+01  5.53142655e+01
  5.16914819e+01  3.77865559e+01  6.36391682e+01 -3.56231930e+01
  1.58028558e+01  2.48997766e+00  7.73016254e+00]",[-1.        0.750547  0.750547]
0,1,2,3,4
-0.4711896325225098,-14660.021207138652,"(0,)","[ 3.02639327e+01  1.08360000e+02  6.61900000e+01  1.32640000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  9.28664393e-01
  3.55710258e-01 -2.68794703e-01  5.98973259e+01  5.66587764e+01
  5.11034089e+01  4.10321871e+01  1.09344972e+02 -2.47183027e+01
  1.99833233e+01  1.06677683e+01  8.33375527e+00]",[-1.         0.8999404  0.8999404]
0,1,2,3,4
-0.4711896325225098,-14655.235907158012,"(0,)","[ 3.02639327e+01  1.05520000e+02  6.62400000e+01  1.32900000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  7.03377874e-01
  3.92279845e-01 -1.91751375e-01  5.30620443e+01  5.68150741e+01
  5.15271875e+01 -6.50497447e+01  1.59937883e+02 -2.65468791e+01
  9.34118129e-01  1.92534740e+01  4.36057765e+00]",[-1.          0.97737443  0.97737443]
0,1,2,3,4
-0.4711896325225098,-14686.959254130477,"(0,)","[ 3.02639327e+01  1.03130000e+02  6.51200000e+01  1.28530000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  3.28200369e-01
  3.27116076e-01 -4.77808581e-01  4.82669049e+01  5.24334886e+01
  4.47792827e+01 -1.68705104e+02  3.23481624e+01 -1.81745540e+02
  1.84558007e+01  4.37008438e-01  1.57858503e+01]",[-1.        0.897441  0.897441]
0,1,2,3,4
-0.4711896325225098,-14691.567298993225,"(0,)","[ 3.02639327e+01  1.05440000e+02  6.59000000e+01  1.30120000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  2.14791208e-01
  3.34556245e-01 -5.69644756e-01  5.25539193e+01  5.49372079e+01
  4.73733269e+01 -1.41958981e+02  2.32802034e+01 -1.93858528e+02
  2.26161930e+01  1.47202232e+01  2.69308580e+01]",[-1.         0.8098504  0.8098504]
0,1,2,3,4
-0.4711896325225098,-14695.657557674998,"(0,)","[ 3.02639327e+01  1.07950000e+02  6.43600000e+01  1.28760000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  3.23718034e-01
  2.13723827e-01 -7.43594526e-01  5.65968196e+01  4.96044224e+01
  4.54827804e+01  3.28102120e+01 -1.04942932e+02 -1.73420457e+02
  4.13543112e+00  1.61013036e+01  2.69308580e+01]",[-0.9883433  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-14710.931078263873,"(0,)","[ 3.02639327e+01  1.11770000e+02  6.34800000e+01  1.27670000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  7.10099815e-01
  4.64195249e-02 -9.58357513e-01  6.17308080e+01  4.69125071e+01
  4.40260666e+01  1.90407156e+02 -2.42345081e+02 -1.89654411e+02
  2.74907953e+01  2.51693578e+01  3.12583680e+01]",[-0.4858095  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-14684.047867449874,"(0,)","[ 3.02639327e+01  1.15570000e+02  6.38300000e+01  1.27770000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  1.30786218e+00
 -5.72681140e-02 -1.10772045e+00  6.58835986e+01  4.80719559e+01
  4.41956924e+01  3.45552135e+02 -2.37643135e+02 -1.78878698e+02
  3.78052007e+01  2.61445652e+01  3.31195560e+01]",[-1.          0.79791224  0.79791224]
0,1,2,3,4
-0.4711896325225098,-14640.678083178156,"(0,)","[ 3.02639327e+01  1.14920000e+02  6.36600000e+01  1.26700000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  1.70943826e+00
 -1.51413494e-01 -1.29747523e+00  6.46423440e+01  4.75501424e+01
  4.27613133e+01  3.00751715e+02 -2.55579721e+02 -1.83297048e+02
  3.91754200e+01  2.74086497e+01  3.58538683e+01]",[-0.80841464  1.          1.        ]
0,1,2,3,4
-0.4711896325225098,-14683.935667761914,"(0,)","[ 3.02639327e+01  1.13580000e+02  6.40600000e+01  1.27480000e+02
 -4.66382504e-02  5.01901627e+00  1.37215519e+01  1.89768802e+00
 -1.91539777e-01 -1.36913523e+00  6.21454087e+01  4.89002750e+01
  4.41287476e+01  2.27287503e+02 -1.51844357e+02 -1.38091522e+02
  3.29897740e+01  1.42406840e+01  3.02165050e+01]",[-1.          0.53109956  0.53109956]
0,1,2,3,4
